number,u_week
LEAD00557887,2
LEAD00558410,2
LEAD00558055,2
LEAD00557744,2
LEAD00557917,2
LEAD00558420,2
LEAD00557695,2
LEAD00558490,2
LEAD00558003,2
LEAD00557951,2
LEAD00558152,2
LEAD00558232,2
LEAD00557642,2
LEAD00558082,2
LEAD00558207,2
LEAD00558373,2
LEAD00557836,2
LEAD00558201,2
LEAD00557649,2
LEAD00558017,2
LEAD00558113,2
LEAD00558414,2
LEAD00558089,2
LEAD00557818,2
LEAD00557928,2
LEAD00558253,2
LEAD00558115,2
LEAD00389201,1
LEAD00558503,2
LEAD00557845,2
LEAD00557907,2
LEAD00557650,2
LEAD00558510,2
LEAD00557831,2
LEAD00389200,1
LEAD00557952,2
LEAD00557910,2
LEAD00557672,2
LEAD00558000,2
LEAD00557707,2
LEAD00389191,1
LEAD00558103,2
LEAD00558435,2
LEAD00557777,2
LEAD00557736,2
LEAD00557646,2
LEAD00558194,2
LEAD00558236,2
LEAD00558530,2
LEAD00557682,2
LEAD00558028,2
LEAD00558095,2
LEAD00557842,2
LEAD00557856,2
LEAD00558312,2
LEAD00558130,2
LEAD00558286,2
LEAD00558427,2
LEAD00389188,1
LEAD00389130,1
LEAD00558148,2
LEAD00558453,2
LEAD00558287,2
LEAD00558163,2
LEAD00558370,2
LEAD00558023,2
LEAD00557798,2
LEAD00557662,2
LEAD00557796,2
LEAD00389126,1
LEAD00558349,2
LEAD00557809,2
LEAD00558087,2
LEAD00558186,2
LEAD00557688,2
LEAD00557783,2
LEAD00389108,1
LEAD00558002,2
LEAD00557936,2
LEAD00558548,2
LEAD00558268,2
LEAD00558251,2
LEAD00557661,2
LEAD00558472,2
LEAD00558407,2
LEAD00558351,2
LEAD00558531,2
LEAD00558222,2
LEAD00558080,2
LEAD00557978,2
LEAD00558443,2
LEAD00557757,2
LEAD00558391,2
LEAD00558145,2
LEAD00558176,2
LEAD00557791,2
LEAD00389104,1
LEAD00389103,1
LEAD00389045,1
LEAD00388961,1
LEAD00388882,1
LEAD00388862,1
LEAD00388836,1
LEAD00388823,1
LEAD00333978,3
LEAD00353847,3
LEAD00468479,1
LEAD00389222,1
LEAD00558473,2
LEAD00558219,2
LEAD00557716,2
LEAD00440497,1
LEAD00446115,1
LEAD00444103,1
LEAD00388463,1
LEAD00387271,1
LEAD00390719,1
LEAD00389324,1
LEAD00393947,1
LEAD00387761,1
LEAD00391416,1
LEAD00388713,1
LEAD00392061,1
LEAD00392802,1
LEAD00392836,1
LEAD00394346,1
LEAD00391290,1
LEAD00386509,1
LEAD00387216,1
LEAD00393732,1
LEAD00393897,1
LEAD00393523,1
LEAD00392477,1
LEAD00392887,1
LEAD00394367,1
LEAD00388465,1
LEAD00393434,1
LEAD00381642,1
LEAD00543402,1
LEAD00388820,1
LEAD00388816,1
LEAD00388763,1
LEAD00388745,1
LEAD00388651,1
LEAD00388572,1
LEAD00388571,1
LEAD00388567,1
LEAD00388532,1
LEAD00388508,1
LEAD00388393,1
LEAD00335519,3
LEAD00359667,3
LEAD00327293,3
LEAD00342733,3
LEAD00351399,3
LEAD00360813,3
LEAD00329732,3
LEAD00338790,3
LEAD00331677,3
LEAD00349204,3
LEAD00330144,3
LEAD00388169,1
LEAD00340171,3
LEAD00344947,3
LEAD00343511,3
LEAD00355510,3
LEAD00328749,3
LEAD00485900,1
LEAD00482550,1
LEAD00350748,3
LEAD00391500,1
LEAD00346970,3
LEAD00354023,3
LEAD00390016,1
LEAD00387099,1
LEAD00387589,1
LEAD00387760,1
LEAD00386942,1
LEAD00434267,1
LEAD00534708,1
LEAD00534767,1
LEAD00534716,1
LEAD00534737,1
LEAD00534677,1
LEAD00534704,1
LEAD00534699,1
LEAD00534686,1
LEAD00534734,1
LEAD00534683,1
LEAD00391559,1
LEAD00557871,2
LEAD00552691,1
LEAD00552694,1
LEAD00552687,1
LEAD00552686,1
LEAD00552696,1
LEAD00552533,1
LEAD00552557,1
LEAD00386865,1
LEAD00386899,1
LEAD00552539,1
LEAD00552540,1
LEAD00552584,1
LEAD00552556,1
LEAD00392417,1
LEAD00552541,1
LEAD00552545,1
LEAD00552537,1
LEAD00388338,1
LEAD00483732,1
LEAD00479862,1
LEAD00391703,1
LEAD00484448,1
LEAD00398698,1
LEAD00552532,1
LEAD00552560,1
LEAD00552554,1
LEAD00552543,1
LEAD00552536,1
LEAD00552735,1
LEAD00552531,1
LEAD00552528,1
LEAD00552530,1
LEAD00552550,1
LEAD00552535,1
LEAD00552529,1
LEAD00552538,1
LEAD00552542,1
LEAD00398697,1
LEAD00552546,1
LEAD00552586,1
LEAD00552598,1
LEAD00552590,1
LEAD00552589,1
LEAD00552597,1
LEAD00552588,1
LEAD00552591,1
LEAD00552595,1
LEAD00552592,1
LEAD00552596,1
LEAD00552587,1
LEAD00552585,1
LEAD00552599,1
LEAD00552602,1
LEAD00552603,1
LEAD00552607,1
LEAD00552606,1
LEAD00552614,1
LEAD00552608,1
LEAD00552612,1
LEAD00552604,1
LEAD00552609,1
LEAD00552611,1
LEAD00552615,1
LEAD00552624,1
LEAD00552616,1
LEAD00552619,1
LEAD00478827,1
LEAD00391315,1
LEAD00386470,1
LEAD00456623,1
LEAD00395855,1
LEAD00398320,1
LEAD00395851,1
LEAD00552549,1
LEAD00398441,1
LEAD00552527,1
LEAD00552566,1
LEAD00552558,1
LEAD00395803,1
LEAD00552559,1
LEAD00552626,1
LEAD00552618,1
LEAD00552625,1
LEAD00395833,1
LEAD00552544,1
LEAD00387360,1
LEAD00395894,1
LEAD00486272,1
LEAD00336701,3
LEAD00327418,3
LEAD00552629,1
LEAD00552617,1
LEAD00399392,1
LEAD00536056,1
LEAD00536349,1
LEAD00388809,1
LEAD00389138,1
LEAD00552548,1
LEAD00536077,1
LEAD00389218,1
LEAD00534884,1
LEAD00552583,1
LEAD00552553,1
LEAD00552577,1
LEAD00392809,1
LEAD00387588,1
LEAD00535914,1
LEAD00398674,1
LEAD00552621,1
LEAD00552730,1
LEAD00552733,1
LEAD00389408,1
LEAD00388894,1
LEAD00552732,1
LEAD00389330,1
LEAD00389349,1
LEAD00388810,1
LEAD00434728,1
LEAD00382707,1
LEAD00534885,1
LEAD00558119,2
LEAD00558254,2
LEAD00558378,2
LEAD00387628,1
LEAD00431229,1
LEAD00392464,1
LEAD00393511,1
LEAD00390938,1
LEAD00390226,1
LEAD00391164,1
LEAD00392468,1
LEAD00392653,1
LEAD00390431,1
LEAD00394491,1
LEAD00391392,1
LEAD00393911,1
LEAD00387300,1
LEAD00388855,1
LEAD00431613,1
LEAD00428888,1
LEAD00524405,1
LEAD00524107,1
LEAD00522694,1
LEAD00523952,1
LEAD00524046,1
LEAD00552633,1
LEAD00552594,1
LEAD00552627,1
LEAD00552605,1
LEAD00552610,1
LEAD00552630,1
LEAD00552601,1
LEAD00552613,1
LEAD00552600,1
LEAD00552623,1
LEAD00523432,1
LEAD00317337,3
LEAD00481291,1
LEAD00484227,1
LEAD00482127,1
LEAD00486314,1
LEAD00486326,1
LEAD00332403,3
LEAD00480011,1
LEAD00485393,1
LEAD00480010,1
LEAD00391453,1
LEAD00350229,3
LEAD00350228,3
LEAD00480841,1
LEAD00479102,1
LEAD00486475,1
LEAD00393769,1
LEAD00393983,1
LEAD00486395,1
LEAD00393817,1
LEAD00392814,1
LEAD00391067,1
LEAD00390801,1
LEAD00389875,1
LEAD00390063,1
LEAD00389701,1
LEAD00388132,1
LEAD00388158,1
LEAD00393366,1
LEAD00394299,1
LEAD00386423,1
LEAD00392525,1
LEAD00390150,1
LEAD00392252,1
LEAD00392866,1
LEAD00386525,1
LEAD00391929,1
LEAD00387419,1
LEAD00388308,1
LEAD00394216,1
LEAD00391589,1
LEAD00393424,1
LEAD00524210,1
LEAD00392720,1
LEAD00392314,1
LEAD00393513,1
LEAD00390019,1
LEAD00390144,1
LEAD00389513,1
LEAD00394333,1
LEAD00392479,1
LEAD00394445,1
LEAD00392672,1
LEAD00390936,1
LEAD00390161,1
LEAD00392379,1
LEAD00524338,1
LEAD00389712,1
LEAD00392585,1
LEAD00361505,1
LEAD00393131,1
LEAD00347175,3
LEAD00552551,1
LEAD00387839,1
LEAD00387586,1
LEAD00431907,1
LEAD00552547,1
LEAD00552561,1
LEAD00552563,1
LEAD00552552,1
LEAD00552578,1
LEAD00552576,1
LEAD00552574,1
LEAD00552571,1
LEAD00552565,1
LEAD00552570,1
LEAD00552582,1
LEAD00552581,1
LEAD00524318,1
LEAD00537998,1
LEAD00537710,1
LEAD00350914,3
LEAD00334011,3
LEAD00333479,3
LEAD00361724,3
LEAD00335168,3
LEAD00359178,3
LEAD00340355,3
LEAD00356254,3
LEAD00328216,3
LEAD00332664,3
LEAD00328258,3
LEAD00355011,3
LEAD00332325,3
LEAD00361206,3
LEAD00362173,3
LEAD00360061,3
LEAD00329935,3
LEAD00363649,3
LEAD00329001,3
LEAD00354139,3
LEAD00359176,3
LEAD00343289,3
LEAD00340515,3
LEAD00360125,3
LEAD00339345,3
LEAD00334139,3
LEAD00335738,3
LEAD00361791,3
LEAD00363030,3
LEAD00328991,3
LEAD00345077,3
LEAD00362618,3
LEAD00349791,3
LEAD00338108,3
LEAD00335014,3
LEAD00330010,3
LEAD00330749,3
LEAD00363033,3
LEAD00334134,3
LEAD00362644,3
LEAD00342414,3
LEAD00340902,3
LEAD00360150,3
LEAD00361135,3
LEAD00346775,3
LEAD00359553,3
LEAD00346327,3
LEAD00535475,1
LEAD00388116,1
LEAD00388808,1
LEAD00535027,1
LEAD00387303,1
LEAD00387302,1
LEAD00387285,1
LEAD00387304,1
LEAD00388948,1
LEAD00387455,1
LEAD00389555,1
LEAD00387602,1
LEAD00393619,1
LEAD00393621,1
LEAD00552731,1
LEAD00552572,1
LEAD00552573,1
LEAD00552564,1
LEAD00552567,1
LEAD00552580,1
LEAD00552569,1
LEAD00391325,1
LEAD00552579,1
LEAD00504501,1
LEAD00552575,1
LEAD00552534,1
LEAD00552568,1
LEAD00552681,1
LEAD00552675,1
LEAD00552672,1
LEAD00537519,1
LEAD00488420,1
LEAD00536941,1
LEAD00394077,1
LEAD00552734,1
LEAD00552713,1
LEAD00552722,1
LEAD00552720,1
LEAD00552719,1
LEAD00552727,1
LEAD00552718,1
LEAD00552716,1
LEAD00552721,1
LEAD00552728,1
LEAD00552725,1
LEAD00552724,1
LEAD00552717,1
LEAD00552723,1
LEAD00552714,1
LEAD00552715,1
LEAD00552726,1
LEAD00552711,1
LEAD00552706,1
LEAD00552679,1
LEAD00552678,1
LEAD00552676,1
LEAD00552674,1
LEAD00552680,1
LEAD00552673,1
LEAD00552671,1
LEAD00552682,1
LEAD00552684,1
LEAD00552677,1
LEAD00552683,1
LEAD00552661,1
LEAD00552663,1
LEAD00552669,1
LEAD00552659,1
LEAD00552662,1
LEAD00552660,1
LEAD00552668,1
LEAD00552666,1
LEAD00552670,1
LEAD00552658,1
LEAD00552665,1
LEAD00552657,1
LEAD00552667,1
LEAD00552664,1
LEAD00552656,1
LEAD00552648,1
LEAD00552650,1
LEAD00552641,1
LEAD00552654,1
LEAD00552642,1
LEAD00552645,1
LEAD00552649,1
LEAD00552652,1
LEAD00552646,1
LEAD00552653,1
LEAD00552655,1
LEAD00552644,1
LEAD00552643,1
LEAD00552647,1
LEAD00552651,1
LEAD00552640,1
LEAD00552635,1
LEAD00552637,1
LEAD00552636,1
LEAD00552639,1
LEAD00552638,1
LEAD00436280,1
LEAD00429193,1
LEAD00387712,1
LEAD00432981,1
LEAD00434600,1
LEAD00388738,1
LEAD00387765,1
LEAD00388317,1
LEAD00393575,1
LEAD00448099,1
LEAD00447619,1
LEAD00393860,1
LEAD00447342,1
LEAD00448161,1
LEAD00487462,1
LEAD00456020,1
LEAD00390329,1
LEAD00386823,1
LEAD00447607,1
LEAD00537949,1
LEAD00447584,1
LEAD00537545,1
LEAD00446825,1
LEAD00447744,1
LEAD00387371,1
LEAD00387269,1
LEAD00387338,1
LEAD00387264,1
LEAD00388646,1
LEAD00388593,1
LEAD00389492,1
LEAD00387320,1
LEAD00388487,1
LEAD00389467,1
LEAD00535053,1
LEAD00394426,1
LEAD00394434,1
LEAD00446564,1
LEAD00466675,1
LEAD00465489,1
LEAD00466779,1
LEAD00465059,1
LEAD00465004,1
LEAD00466213,1
LEAD00431431,1
LEAD00387324,1
LEAD00387828,1
LEAD00436909,1
LEAD00387488,1
LEAD00387477,1
LEAD00387339,1
LEAD00387634,1
LEAD00393238,1
LEAD00387943,1
LEAD00387989,1
LEAD00388139,1
LEAD00387635,1
LEAD00388261,1
LEAD00388575,1
LEAD00387805,1
LEAD00387359,1
LEAD00434183,1
LEAD00434870,1
LEAD00388016,1
LEAD00428469,1
LEAD00437363,1
LEAD00435881,1
LEAD00388281,1
LEAD00388297,1
LEAD00388577,1
LEAD00388448,1
LEAD00388510,1
LEAD00388209,1
LEAD00387449,1
LEAD00387617,1
LEAD00387741,1
LEAD00388135,1
LEAD00387459,1
LEAD00387520,1
LEAD00435708,1
LEAD00387880,1
LEAD00508605,1
LEAD00388405,1
LEAD00388252,1
LEAD00388336,1
LEAD00388739,1
LEAD00387774,1
LEAD00385817,1
LEAD00387466,1
LEAD00387521,1
LEAD00388415,1
LEAD00387495,1
LEAD00387415,1
LEAD00387268,1
LEAD00387473,1
LEAD00388576,1
LEAD00387886,1
LEAD00388299,1
LEAD00388424,1
LEAD00388313,1
LEAD00388613,1
LEAD00387946,1
LEAD00428067,1
LEAD00388641,1
LEAD00388094,1
LEAD00387892,1
LEAD00430495,1
LEAD00504472,1
LEAD00393529,1
LEAD00522297,1
LEAD00399171,1
LEAD00521651,1
LEAD00393456,1
LEAD00393851,1
LEAD00432906,1
LEAD00394568,1
LEAD00394559,1
LEAD00394549,1
LEAD00393607,1
LEAD00393973,1
LEAD00390345,1
LEAD00390913,1
LEAD00394510,1
LEAD00394555,1
LEAD00461439,1
LEAD00393172,1
LEAD00393510,1
LEAD00394551,1
LEAD00393075,1
LEAD00393656,1
LEAD00394267,1
LEAD00394552,1
LEAD00393387,1
LEAD00394548,1
LEAD00393805,1
LEAD00394562,1
LEAD00393743,1
LEAD00393875,1
LEAD00394503,1
LEAD00394120,1
LEAD00394279,1
LEAD00393255,1
LEAD00393433,1
LEAD00394058,1
LEAD00394565,1
LEAD00394109,1
LEAD00393861,1
LEAD00430694,1
LEAD00394554,1
LEAD00394195,1
LEAD00394096,1
LEAD00393941,1
LEAD00394233,1
LEAD00393551,1
LEAD00393361,1
LEAD00393908,1
LEAD00393261,1
LEAD00394300,1
LEAD00394329,1
LEAD00394238,1
LEAD00394232,1
LEAD00393189,1
LEAD00394563,1
LEAD00433489,1
LEAD00429480,1
LEAD00394229,1
LEAD00394370,1
LEAD00432011,1
LEAD00394221,1
LEAD00394545,1
LEAD00394196,1
LEAD00394235,1
LEAD00393608,1
LEAD00428468,1
LEAD00394331,1
LEAD00394353,1
LEAD00393582,1
LEAD00394003,1
LEAD00432795,1
LEAD00394546,1
LEAD00394358,1
LEAD00393469,1
LEAD00394330,1
LEAD00434273,1
LEAD00394189,1
LEAD00394316,1
LEAD00394287,1
LEAD00393203,1
LEAD00393153,1
LEAD00393828,1
LEAD00394306,1
LEAD00437521,1
LEAD00394268,1
LEAD00394148,1
LEAD00393388,1
LEAD00394190,1
LEAD00394561,1
LEAD00393325,1
LEAD00394495,1
LEAD00394556,1
LEAD00394553,1
LEAD00394567,1
LEAD00393503,1
LEAD00394564,1
LEAD00393227,1
LEAD00394560,1
LEAD00393492,1
LEAD00393963,1
LEAD00394097,1
LEAD00393127,1
LEAD00394557,1
LEAD00394547,1
LEAD00394395,1
LEAD00393562,1
LEAD00393597,1
LEAD00430078,1
LEAD00430743,1
LEAD00394558,1
LEAD00386648,1
LEAD00386575,1
LEAD00386535,1
LEAD00534719,1
LEAD00522316,1
LEAD00537549,1
LEAD00505454,1
LEAD00522240,1
LEAD00506261,1
LEAD00511465,1
LEAD00508455,1
LEAD00506344,1
LEAD00506618,1
LEAD00511537,1
LEAD00507706,1
LEAD00393411,1
LEAD00389551,1
LEAD00521584,1
LEAD00392105,1
LEAD00524379,1
LEAD00391626,1
LEAD00387923,1
LEAD00447620,1
LEAD00521602,1
LEAD00525311,1
LEAD00447701,1
LEAD00447215,1
LEAD00525214,1
LEAD00521889,1
LEAD00522319,1
LEAD00386751,1
LEAD00386542,1
LEAD00536851,1
LEAD00394444,1
LEAD00394414,1
LEAD00394402,1
LEAD00394399,1
LEAD00394386,1
LEAD00394383,1
LEAD00394352,1
LEAD00536803,1
LEAD00394351,1
LEAD00394297,1
LEAD00394255,1
LEAD00394180,1
LEAD00394179,1
LEAD00536804,1
LEAD00394153,1
LEAD00393971,1
LEAD00536765,1
LEAD00536716,1
LEAD00536702,1
LEAD00536686,1
LEAD00536690,1
LEAD00393909,1
LEAD00393864,1
LEAD00393716,1
LEAD00393715,1
LEAD00393647,1
LEAD00393646,1
LEAD00393498,1
LEAD00393414,1
LEAD00393410,1
LEAD00393370,1
LEAD00393330,1
LEAD00393273,1
LEAD00393258,1
LEAD00393213,1
LEAD00393157,1
LEAD00393106,1
LEAD00393051,1
LEAD00393008,1
LEAD00393003,1
LEAD00392952,1
LEAD00392880,1
LEAD00392876,1
LEAD00392748,1
LEAD00392732,1
LEAD00392706,1
LEAD00392686,1
LEAD00392684,1
LEAD00392666,1
LEAD00392537,1
LEAD00392523,1
LEAD00392507,1
LEAD00392458,1
LEAD00392455,1
LEAD00392451,1
LEAD00366957,4
LEAD00392450,1
LEAD00392427,1
LEAD00392319,1
LEAD00392318,1
LEAD00392290,1
LEAD00392286,1
LEAD00505587,1
LEAD00388234,1
LEAD00392942,1
LEAD00391947,1
LEAD00389430,1
LEAD00394350,1
LEAD00394162,1
LEAD00387539,1
LEAD00387632,1
LEAD00393007,1
LEAD00390598,1
LEAD00391483,1
LEAD00393073,1
LEAD00391905,1
LEAD00389521,1
LEAD00391487,1
LEAD00394285,1
LEAD00390863,1
LEAD00392210,1
LEAD00390493,1
LEAD00391311,1
LEAD00394339,1
LEAD00392488,1
LEAD00523761,1
LEAD00394347,1
LEAD00386833,1
LEAD00392497,1
LEAD00389747,1
LEAD00388074,1
LEAD00525425,1
LEAD00393923,1
LEAD00392870,1
LEAD00392827,1
LEAD00552526,1
LEAD00536588,1
LEAD00393252,1
LEAD00393241,1
LEAD00394091,1
LEAD00393476,1
LEAD00394381,1
LEAD00394138,1
LEAD00556006,1
LEAD00556004,1
LEAD00555998,1
LEAD00556010,1
LEAD00556005,1
LEAD00556002,1
LEAD00556007,1
LEAD00556011,1
LEAD00556008,1
LEAD00556003,1
LEAD00555999,1
LEAD00556001,1
LEAD00556009,1
LEAD00556000,1
LEAD00556012,1
LEAD00555985,1
LEAD00555988,1
LEAD00555994,1
LEAD00555995,1
LEAD00555984,1
LEAD00555987,1
LEAD00555990,1
LEAD00555989,1
LEAD00555993,1
LEAD00555983,1
LEAD00555997,1
LEAD00555991,1
LEAD00555996,1
LEAD00555992,1
LEAD00555986,1
LEAD00555969,1
LEAD00555979,1
LEAD00555971,1
LEAD00555982,1
LEAD00555972,1
LEAD00555981,1
LEAD00555978,1
LEAD00555977,1
LEAD00555973,1
LEAD00555975,1
LEAD00555976,1
LEAD00555980,1
LEAD00555974,1
LEAD00555970,1
LEAD00555965,1
LEAD00555958,1
LEAD00555961,1
LEAD00555968,1
LEAD00555964,1
LEAD00555953,1
LEAD00555954,1
LEAD00555956,1
LEAD00555966,1
LEAD00555955,1
LEAD00555967,1
LEAD00555957,1
LEAD00555963,1
LEAD00555959,1
LEAD00555962,1
LEAD00555960,1
LEAD00555947,1
LEAD00555938,1
LEAD00555939,1
LEAD00555951,1
LEAD00555949,1
LEAD00555937,1
LEAD00555945,1
LEAD00555941,1
LEAD00555943,1
LEAD00555952,1
LEAD00555946,1
LEAD00555944,1
LEAD00555948,1
LEAD00555940,1
LEAD00555950,1
LEAD00555942,1
LEAD00555927,1
LEAD00555929,1
LEAD00555926,1
LEAD00555922,1
LEAD00555932,1
LEAD00555935,1
LEAD00555928,1
LEAD00555923,1
LEAD00555930,1
LEAD00555936,1
LEAD00555921,1
LEAD00555924,1
LEAD00555934,1
LEAD00555933,1
LEAD00555925,1
LEAD00555931,1
LEAD00555917,1
LEAD00555906,1
LEAD00555916,1
LEAD00555912,1
LEAD00555908,1
LEAD00555913,1
LEAD00555911,1
LEAD00555907,1
LEAD00555909,1
LEAD00555919,1
LEAD00555920,1
LEAD00555910,1
LEAD00555915,1
LEAD00555914,1
LEAD00555918,1
LEAD00555905,1
LEAD00555890,1
LEAD00555900,1
LEAD00555896,1
LEAD00555899,1
LEAD00555889,1
LEAD00555897,1
LEAD00555894,1
LEAD00555892,1
LEAD00555891,1
LEAD00555903,1
LEAD00555895,1
LEAD00555902,1
LEAD00555901,1
LEAD00555893,1
LEAD00555904,1
LEAD00555898,1
LEAD00555875,1
LEAD00555883,1
LEAD00555888,1
LEAD00555878,1
LEAD00555881,1
LEAD00555879,1
LEAD00555874,1
LEAD00555886,1
LEAD00555882,1
LEAD00555880,1
LEAD00555877,1
LEAD00555887,1
LEAD00555873,1
LEAD00555885,1
LEAD00555872,1
LEAD00555876,1
LEAD00555884,1
LEAD00555871,1
LEAD00555869,1
LEAD00555864,1
LEAD00555862,1
LEAD00555866,1
LEAD00555867,1
LEAD00555861,1
LEAD00555870,1
LEAD00555860,1
LEAD00555865,1
LEAD00555863,1
LEAD00555859,1
LEAD00555858,1
LEAD00555868,1
LEAD00555856,1
LEAD00555848,1
LEAD00555842,1
LEAD00555849,1
LEAD00555850,1
LEAD00555843,1
LEAD00555846,1
LEAD00555847,1
LEAD00555851,1
LEAD00555852,1
LEAD00555844,1
LEAD00555853,1
LEAD00555854,1
LEAD00555845,1
LEAD00555855,1
LEAD00555857,1
LEAD00555828,1
LEAD00555832,1
LEAD00555840,1
LEAD00555837,1
LEAD00555831,1
LEAD00555830,1
LEAD00555827,1
LEAD00555839,1
LEAD00555826,1
LEAD00555836,1
LEAD00555835,1
LEAD00555833,1
LEAD00555834,1
LEAD00555829,1
LEAD00555841,1
LEAD00555838,1
LEAD00555822,1
LEAD00555818,1
LEAD00555825,1
LEAD00555821,1
LEAD00555824,1
LEAD00555815,1
LEAD00555820,1
LEAD00555816,1
LEAD00555823,1
LEAD00555819,1
LEAD00555814,1
LEAD00555813,1
LEAD00555817,1
LEAD00555812,1
LEAD00555803,1
LEAD00555801,1
LEAD00555808,1
LEAD00555805,1
LEAD00555797,1
LEAD00555809,1
LEAD00555804,1
LEAD00555810,1
LEAD00555802,1
LEAD00555795,1
LEAD00555811,1
LEAD00555800,1
LEAD00555796,1
LEAD00555806,1
LEAD00555807,1
LEAD00555798,1
LEAD00555799,1
LEAD00555793,1
LEAD00555788,1
LEAD00555794,1
LEAD00555783,1
LEAD00555780,1
LEAD00555789,1
LEAD00555792,1
LEAD00555784,1
LEAD00555781,1
LEAD00555787,1
LEAD00555791,1
LEAD00555785,1
LEAD00555790,1
LEAD00555782,1
LEAD00555786,1
LEAD00555774,1
LEAD00555768,1
LEAD00555779,1
LEAD00555775,1
LEAD00555773,1
LEAD00555766,1
LEAD00555772,1
LEAD00555778,1
LEAD00555769,1
LEAD00555771,1
LEAD00555777,1
LEAD00555776,1
LEAD00555770,1
LEAD00555767,1
LEAD00555753,1
LEAD00555764,1
LEAD00555752,1
LEAD00555763,1
LEAD00555762,1
LEAD00555756,1
LEAD00555755,1
LEAD00555751,1
LEAD00555760,1
LEAD00555759,1
LEAD00555757,1
LEAD00555754,1
LEAD00555765,1
LEAD00555758,1
LEAD00555750,1
LEAD00555761,1
LEAD00555749,1
LEAD00555735,1
LEAD00555739,1
LEAD00555748,1
LEAD00555738,1
LEAD00555747,1
LEAD00555742,1
LEAD00555743,1
LEAD00555737,1
LEAD00555746,1
LEAD00555734,1
LEAD00555736,1
LEAD00555744,1
LEAD00555741,1
LEAD00555745,1
LEAD00555740,1
LEAD00555719,1
LEAD00555729,1
LEAD00555726,1
LEAD00555722,1
LEAD00555727,1
LEAD00555730,1
LEAD00555724,1
LEAD00555725,1
LEAD00555733,1
LEAD00555728,1
LEAD00555720,1
LEAD00555731,1
LEAD00555732,1
LEAD00555721,1
LEAD00555723,1
LEAD00555712,1
LEAD00555708,1
LEAD00555703,1
LEAD00555715,1
LEAD00555711,1
LEAD00555706,1
LEAD00555714,1
LEAD00555718,1
LEAD00555710,1
LEAD00555707,1
LEAD00555702,1
LEAD00555716,1
LEAD00555704,1
LEAD00555717,1
LEAD00555713,1
LEAD00555709,1
LEAD00555705,1
LEAD00555695,1
LEAD00555698,1
LEAD00555689,1
LEAD00555692,1
LEAD00555688,1
LEAD00555699,1
LEAD00555700,1
LEAD00555691,1
LEAD00555697,1
LEAD00555696,1
LEAD00555694,1
LEAD00555693,1
LEAD00555686,1
LEAD00555687,1
LEAD00555690,1
LEAD00555701,1
LEAD00555670,1
LEAD00555680,1
LEAD00555673,1
LEAD00555678,1
LEAD00555674,1
LEAD00555679,1
LEAD00555675,1
LEAD00555681,1
LEAD00555671,1
LEAD00555685,1
LEAD00555683,1
LEAD00555672,1
LEAD00555677,1
LEAD00555676,1
LEAD00555684,1
LEAD00555682,1
LEAD00555665,1
LEAD00555655,1
LEAD00555666,1
LEAD00555668,1
LEAD00555656,1
LEAD00555660,1
LEAD00555657,1
LEAD00555661,1
LEAD00555667,1
LEAD00555654,1
LEAD00555663,1
LEAD00555659,1
LEAD00555662,1
LEAD00555669,1
LEAD00555658,1
LEAD00555664,1
LEAD00555643,1
LEAD00555646,1
LEAD00555642,1
LEAD00555651,1
LEAD00555647,1
LEAD00555650,1
LEAD00555644,1
LEAD00555641,1
LEAD00555645,1
LEAD00555640,1
LEAD00555649,1
LEAD00555652,1
LEAD00555648,1
LEAD00555639,1
LEAD00555653,1
LEAD00555638,1
LEAD00555626,1
LEAD00555625,1
LEAD00555634,1
LEAD00555637,1
LEAD00555636,1
LEAD00555628,1
LEAD00555624,1
LEAD00555627,1
LEAD00555632,1
LEAD00555633,1
LEAD00555631,1
LEAD00555635,1
LEAD00555629,1
LEAD00555630,1
LEAD00555623,1
LEAD00555611,1
LEAD00555612,1
LEAD00555615,1
LEAD00555619,1
LEAD00555610,1
LEAD00555614,1
LEAD00555621,1
LEAD00555617,1
LEAD00555618,1
LEAD00555620,1
LEAD00555609,1
LEAD00555622,1
LEAD00555613,1
LEAD00555616,1
LEAD00555608,1
LEAD00555604,1
LEAD00555605,1
LEAD00555592,1
LEAD00555594,1
LEAD00555600,1
LEAD00555601,1
LEAD00555598,1
LEAD00555596,1
LEAD00555599,1
LEAD00555595,1
LEAD00555603,1
LEAD00555607,1
LEAD00555606,1
LEAD00555602,1
LEAD00555597,1
LEAD00555593,1
LEAD00555581,1
LEAD00555583,1
LEAD00555578,1
LEAD00555580,1
LEAD00555587,1
LEAD00555584,1
LEAD00555577,1
LEAD00555589,1
LEAD00555591,1
LEAD00555590,1
LEAD00555586,1
LEAD00555585,1
LEAD00555579,1
LEAD00555582,1
LEAD00555588,1
LEAD00555576,1
LEAD00555573,1
LEAD00555562,1
LEAD00555567,1
LEAD00555564,1
LEAD00555574,1
LEAD00555563,1
LEAD00555565,1
LEAD00555561,1
LEAD00555569,1
LEAD00555575,1
LEAD00555571,1
LEAD00555566,1
LEAD00555570,1
LEAD00555568,1
LEAD00555572,1
LEAD00555546,1
LEAD00555552,1
LEAD00555550,1
LEAD00555548,1
LEAD00555560,1
LEAD00555547,1
LEAD00555554,1
LEAD00555559,1
LEAD00555551,1
LEAD00555549,1
LEAD00555556,1
LEAD00555557,1
LEAD00555558,1
LEAD00555555,1
LEAD00555553,1
LEAD00555539,1
LEAD00555540,1
LEAD00555538,1
